id,split,fecha,anio,origen_pdf,fragmento,label,anotador,origen_flags,has_VERBO,has_KEYWORD,has_NORMAR,bucket
20220907-p187-s004-e006-h3bc446b8,train,7 09 2022,2022,20220907.pdf,"En caso de haber aceptado la autoridad de aplicación la justificación de la i ncomparecencia del denunciado, ésta procederá a fijar una nueva audiencia dentro del plazo de cinco (5) días hábiles""; Que como se desprende del citado artículo, la única obligación impuesta a las partes es la de concurrir al acto conciliatorio, más no alcanzar un acuerdo. De modo tal que la infracción se configura por el simple hecho de no asistir a la audiencia; Que en este orden de ideas, surge con claridad que para tener por configurada la infracción, deben darse dos supuestos: la no concurrencia del denunciado a la audiencia y que él mismo no haya justificado su incomparecencia en el plazo estipulado legalmente para ello; Que de la cédula N° 36087-DGDyPC-2018, se observa que el denunciado se encontraba correctamente notificado de la audiencia de fecha 23 de noviembre de 2018. Sin embargo, del contenido del acta de la misma, se evidencia su incomparecencia; Que por lo expuesto, y habiéndose verificado la falta de presentación de justificativo, se encuentra acreditada la infracción al inciso h) del artícul o 15 de la Ley 941, el cual señala ""Son infr acciones a la presente Ley: ... h. La incomparecencia injustificada del denunciado, de conformidad con lo establecido en el inciso d) del artículo 9 de la Ley 757 ...”; Que en relación a la sanción a imponer, el precitado inciso d) prescribe que el monto de la multa “...será de trescientas (300) unidades fijas a veinte mil (20.000) unidades fijas o conforme lo determine anualmente la Ley Tarifaria... ”; Que a los efectos de graduar la sanción se toma en cuenta la imposibilidad de llevar a cabo la instancia conciliatoria, promovida a los fines de propiciar el diálogo y la búsqueda de fórmulas de acuerdo entre las partes; Que en este sentido, la inasistencia del denunciado a la audiencia de conciliación impidió tratar en forma rápida y eficaz la problemática que motivó el reclamo del denunciante, vedando que las partes puedan exponer sus posturas e intereses en un ámbito propicio para la negociación y solución del conflicto existente.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220907-p191-s001-e005-h13355554,train,7 09 2022,2022,20220907.pdf,"(...) c. En caso de incomparecencia injustificada del denunciante o su representante se le tiene por desistido de la denuncia, siempre que no justifique dicha incomparecencia con la documentación que la respalde, dentro de los tres (3) días hábiles de fijada la audiencia. En caso de haber aceptado la autoridad de aplicación la justificación de la incomparecencia del denunciante, ésta procederá a fijar una nueva audiencia dentro del plazo de cinco (5) días hábiles. d. En caso de incomparecencia injustificada del denunciado, siempre que no justifique dicha incomparecencia con la documentación que la respalde, dentro de los tres (3) días hábiles de fijada la audiencia se tiene por fracasada la instancia conciliatoria, y se lo sanciona con multa cuyo monto será de trescientas (300) unidades fijas a veinte mil (20.000) unidades fijas o conforme lo determine anualmente la Ley Tarifaria. En caso de haber aceptado la autoridad de aplicación la justificación de la incomparecencia del denunciado, ésta procederá a fijar una nueva audiencia dentro del plazo de cinco (5) días hábiles""; Que como se desprende de dicho artículo, la única obligación impuesta a las partes es la de concurrir al acto conciliatorio, más no alcanzar un acuerdo. De modo tal que la infracción se configura por el simple hecho de no asistir a la audiencia; Que en este orden de ideas, surge con claridad que para tener por configurada la infracción, deben darse dos supuestos: la no concurrencia del denunciado a la audiencia y que él mismo no haya justificado su incomparecencia en el plazo estipulado legalmente para ello; Que del acta de la audiencia de fecha 04/02/2020 se observa que el representante de la firma denunciada se encontraba correctamente notificado de la nueva fecha de audiencia fijada para el día 05/03/2020.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220907-p009-s011-e015-h316391df,train,7 09 2022,2022,20220907.pdf,"Disposición N° 21/DGPOLEA/22 Se establecen vehículos todo eléctricos, categoría L se encuentran enmarcados en lo dispuesto por el artículo 428 del Código Fiscal y la Resolución Conjunta N° RESFC-2022-1-GCABA-APRA.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220907-p008-s000-e004-h5c8e6982,train,7 09 2022,2022,20220907.pdf,Disposición N° 9011/DGDCIV/22: Se dan de baja del Registro de Profesionales para la elaboración y puesta a prueba de los Sistemas de Autoprotección a profesionales.,1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220907-p011-s013-e017-hb68692b5,train,7 09 2022,2022,20220907.pdf,Resolución Comunal N° 10606490/COMUNA2/22 Se deja sin efecto la DI-2019-1709-GCABA-DGOEP y se otorga permiso de uso del espacio público para emplazar puesto de diarios y revistas en la acera de Av. Coronel Díaz N° 2211. Resolución Comunal N° 12822259/COMUNA2/22 Se deja sin efecto la DI-2018-1731-DGOEP y se otorga permiso de uso del espacio público para emplazar puesto de diarios y revistas en la acera de Av.,0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220909-p395-s000-e002-h2a08c280,train,9 09 2022,2022,20220909.pdf,"Que se deberá dar estricto cumplimiento a las obligaciones generales impuestas por el Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Air es, y específicamente a lo dispuesto en el Capítulo 9.8 del mismo; Que tal como surge del expediente, el local mencionado se encuentra habilitado como ""Servicios de expendio de comidas y bebidas en establecimiento"" - de acuerdo a lo previsto y exigido en el artículo 9.8.1 del Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires; Que conforme lo establece el citado Código, sólo se podrá autorizar un área gastronómica en aceras cuyo ancho sea igual o mayor a 2 metros, 50 centímetros desde la arista externa del cordón hasta la línea oficial de edificación; Que según consta en los actuados, se informa que las características de la acera frente al local de Heredia Nº 499, admiten el emplazamiento de un área gastronómica en calle Caldas ya que posee una extensión de 16.32 metros y un ancho de 4.00 metros. Que, deberá dejarse un corredor libre de por lo menos 2.00 metros de ancho sobre la acera de Caldas contados desde la línea oficial de edificación y hasta el área gastronómica, y de 30 centímetros desde ésta al cordón de vereda; Que mediante la Disposición 3500-DGOEP/16 en su artículo 2°, se establecen los requisitos para solicitar permisos de uso en el espacio público, entre ellos los relativos al emplazamiento de un área gastronómica (ANEXO II pto. D); Que el área gastronómica deberá extenderse dentro de los límites de la acera correspondiente al local habilitado, salvo que cuente con autorización expresa de los propietarios de los inmuebles o titulares de los comercios linderos; Que se podrán colocar parasoles dentro del área gastronómica, los cuales deben ser removibles, debiendo tener una altura no mayor a 3 metros ni inferior a 2 metros con todo su contorno desplegado, y no pudiendo exceder en ninguna de sus partes el área permitida.",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20220909-p350-s006-e008-h4866079b,train,9 09 2022,2022,20220909.pdf,"Que en consecuencia, de un nuevo examen de las constancias obrantes en autos, y ante la falta de prueba en contrario, debe tenerse por comprobado que no se garantizó el libre acceso de la consorcista a la documentación del consorcio, toda vez que no surge constancia alguna que permita tener por demostrado que facilitó los contratos con las empresas de seguridad y de limpieza, y facturas presentadas por las mismas, las últimas cuatro actas de asambleas, y los formularios de DDJJ 931 de tres empleados del consorcio, conf orme lo establece la ley ritual y su Decreto Reglamentario 551/10; Que con igual criterio, corresponde confirmar la información con la que cuenta el precitado Registro Público en su base de datos -comunicada mediante informe IF- 2022-4610197-GCABA-DGDYPC-, y concluirse que el administrador no presentó la declaración jurada (501) del periodo 2020; Que por lo hasta aquí expuesto, corresponde que el sumariado sea sancionado por haber infringido lo dispuesto en los artículos, 9 inciso f) y 12 de la Ley 941; Que a los efectos de graduar la sanción y su cuantía, se tiene en cuenta lo establecido por el artículo 16 de la Ley 941. Asimismo, en forma supletoria y con las salvedades y/o excepciones propias de las relaciones y problemáticas que se suscitan entre los administradores e integrantes de Consorcios de Propiedad Horizontal, deberá estarse a lo prescripto por el artículo 19 de la Ley 757 -según texto consolidado-, conforme reza el artículo 21 de la Ley 941; Que bajo dicho contexto, hay que decir que el incumplim iento de la obligación impuesta por el artículo 9 inciso f) de la Ley 941, impide a los consorcistas velar por la integridad de las finanzas comunes y permitir su adecuado control. De este modo, si no pueden acceder a los documentos que respaldan los gastos del consorcio, les resultará imposible verificar, a título ejemplificativo, la correcta liquidación de las expensas y/o controlar los servicios contratados y las obras realizadas; Que por su parte, la falta de presentación de las declaraciones juradas cuya obligatoriedad impone el artículo 12 de la Ley 941, dificulta el debido control administrativo sobre las matrículas otorgadas, sustrayendo al sumariado de la vigilancia gubernamental; Que acorde reza el artículo 16 de la Ley 941, el monto de la sanción puede fijarse entre trescientas (300) unidades fijas y veinte mil (20.000) unidades fijas conforme lo determine anualmente la Ley Tarifaria; Que la Ley 6507 – “Presupuesto de la Administración Gubernamental del Gobierno de la Ciudad Autónoma de Buenos Aires”, ha fijado el valor de dicha unidad en PESOS CUARENTA Y CINCO CON VEINTE CENTAVOS ($ 45,20); Que de las constancias obrantes en autos, se observa que Eduardo Daniel Kleiman, administra a título oneroso el consorcio de la Calle Gallo Nº 1636/58, de esta Ciudad; Que finalmente, hay que tener en consideración que el citado no es reincidente.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220909-p400-s002-e005-heccbdb7a,train,9 09 2022,2022,20220909.pdf,"Que oportunamente por Resolución Nº RS -2020-26220567-GCABA-COMUNA15, se otorgó permiso de uso para la delimitación de un área gastronómica sobre las aceras de las calles Olleros y Fraga, para el local comercial sito en Fraga Nº 601/Olleros Nº 3891, por el término de cinco (5) años desde su suscripción. Que conforme el otorgamiento de la ampliación del permiso otorgado tiene razon de ser en el primigenio y se otorga por un mismo y único plazo de vigencia, por el termino de cinco (5)años desde la suscripción de Resolución Nº RS -2020-26220567-GCABA- COMUNA15. Que se deberá dar estricto cumplimiento a las obligaciones generales impuestas por el Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires, y específicamente a lo dispuesto en el Capítulo 9.8 del mismo; Que tal como surge del expediente, el local mencionado se encuentra habilitado como “Servicios de restaurantes y cantinas sin espectáculo"" - de acuerdo a lo previsto y exigido en el artículo 9.8.1 del Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires; Que conforme lo establece el citado Código, sólo se podrá autorizar un área gastronómica en aceras cuyo ancho sea igual o mayor a 2 metros, 50 centímetros desde la arista externa del cordón hasta la línea oficial de edificación; Que según consta en los actuados, el frente del local sobre Fraga Nº 601, posee una extensión de 8.60 metros y el ancho de la acera es de 3.20 metros y calle Olleros, posee una extensión de 7.60 metros y el ancho de la acera es de 3.00 metros. Que, deberá dejarse un corredor libre de por lo menos 1.50 metros de ancho sobre la acera de Fraga y Olleros, contados desde la línea oficial de edificación y hasta el área gastronómica, y de 30 centímetros desde ésta al cordón de vereda.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220909-p400-s002-e005-heccbdb7a,train,9 09 2022,2022,20220909.pdf,"Artículo 1°.- Modifícase el Artículo 1º de la Resolución N° 782/SECTOP/2021, el cual quedará redactado de la siguiente manera: “Artículo 1°.-Apruébanse los requisitos de presentación para la solicitud de permisos para la instalación de bicicleteros en la vía pública que, como Anexo I (IF-2022-22990701-GCABA-DGPUE), forma parte integrante de la presente”.",1,Juan,,,,,
20220909-p409-s002-e004-h6194c820,train,9 09 2022,2022,20220909.pdf,"de los Incas, frente al local comercial sito en Av. de los Incas Nº 4018/4022. Que se deberá dar estricto cumplimiento a las obligaciones generales impuestas por el C ódigo de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires, y específicamente a lo dispuesto en el Capítulo 9.8 del mismo; Que tal como surge del expediente, el local mencionado se encuentra habilitado como ""Alimentación general y gastronomía"" - de acuerdo a lo previsto y exigido en el artículo 9.8.1 del Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires; Que conforme lo establece el citado Código, sólo se podrá autorizar un área gastronómica en aceras cuyo ancho sea igual o mayor a 2 metros, 50 centímetros desde la arista externa del cordón hasta la línea oficial de edificación.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220913-p382-s003-e007-hc3a98574,train,13 09 2022,2022,20220913.pdf,"RESUELVE: Artículo 1º.- Otórgase desde la suscripción de la presente y por el término de cinco (5) años al Sr. Julio Cesar Quinteros, DNI N° 14.561.980, CUIT Nº 20-14561980-8, el permiso de uso para el emplazamiento de un área gastronómica, sobre la acera de Av.",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20220913-p365-s000-e002-h2f26b2fd,train,13 09 2022,2022,20220913.pdf,"Que el autorizado deberá solicitar la renovación del presente permiso dentro de los Treinta (30) días previos al vencimiento del mismo; Que deberá retirar o regularizar de acuerdo a la normativa vigente todas las estructuras y/o elementos emplazados en el espacio público; Que para el emplazamiento del área gastronómica se deberá cumplimentar con la totalidad de la normativa que rija la materia, quedando condicionado el permiso al acatamiento estricto de la normativa respectiva por parte del permisionario; Que por el Informe N° IF-2022-29641312-GCABA -DGCCT (orden Nº 17), ha tomado intervención la Dirección General Competencias Comunales y Talleres (DGCCT) verificando la documentación obrante en las presentes actuaciones, mediante el cual se constata el cumplimiento de los requisitos reglados establecidos en la normativa vigente; No obstante, resulta pertinente destacar que de acuerdo a las imágenes adjuntas en el expediente de referencia, se observa la presencia de artefactos de iluminación por lo que el pretenso permisionario deberá solicitar el permiso correspondiente para el uso de los mismos y adecuarlo a lo establec ido por la Resolución N° 24-GCABA-SECACGC/21, Asimismo, de acuerdo al croquis obrante en los presentes actuados, el solicitante deberá adecuar el emplazamiento en base a lo establecido por el punto 9.8.5 del Código de Habilitaciones y Verificaciones de la Ciudad, el cual determina que ""en aceras de ancho igual o mayor a cuatro metros, se puede autorizar un área gastronómica, dejando un corredor libre mínimo de dos metros entre el área gastronómica y la Línea Oficial de Edificación"". Por ello, en uso de las atribuciones conferidas, EL PRESIDENTE DE LA JUNTA COMUNAL 15 RESUELVE: Artículo 1º.- Otorgase desde la suscripción de la presente y por el término de cinco (5) años SUPER CATERING S.A., CUIT N° 30 -71640268-8, tramita una solicitud de permiso de uso y oc upación del espacio público para el emplazamiento de un área gastronómica y macetas sobre la acera de Av. Corrientes, frente al local comercial sito en Av.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220913-p288-s001-e005-h3b464389,train,13 09 2022,2022,20220913.pdf,"En caso de haber aceptado la autoridad de aplicación la justificación de la incomparecencia del denunciado, ésta procederá a fijar una nueva audiencia dentro del plazo de cinco (5) días hábiles""; Que como se desprende de dicho artículo, la única obligación impuesta a las partes es la de concurrir al acto conciliatorio, mas no alcanzar un acuerdo. De modo tal que la infracción se configura por el simple hecho de no asistir a la audiencia; Que en este orden de ideas, surge con claridad que para tener por configurada la infracción, deben darse dos supuestos: la no concurrencia del denunciado a la audiencia y que él mismo no haya justificado su incomparecencia en el plazo estipulado legalmente para ello; Que así las cosas, del acta de la audiencia de fecha 29/12/2021 se observa que el apoderado de la sociedad denunciada se encontraba correctamente notificado de l a audiencia de fecha 10/01/2022. Sin embargo, del contenido del acta de esta última se evidencia su incomparecencia; Que por lo expuesto, y habiéndose verificado la falta de presentación de justificativo, se encuentra acreditada la infracción al inciso h) del artículo 15 de la Ley 941, el cual señala: “Infracciones: Son infracciones a la presente Ley: ... h. La incomparecencia injustificada del denunciado, de conformidad con lo establecido en el inciso d) del artículo 9 de la Ley 757 ...”; Que en relación a la sanción a imponer, el precitado inciso d) prescribe que el monto de la multa “ ... será de trescientas (300) unidades fijas a veinte mil (20.000) unidades fijas o conforme lo determine anualmente la Ley Tarifaria ... ”; Que a los efectos de graduar la sanción, se toma en cuenta la imposibilidad de llevar a cabo la instancia conciliatoria promovida a los fines de propiciar el diálogo y la búsqueda de fórmulas de acuerdo entre las partes; Que en este sentido, la inasistencia de los representantes de la denunciada a la audiencia de conciliación, impidió tratar en forma rápida y eficaz la problemática que motivó el reclamo del denunciante, vedando que las partes puedan exponer sus posturas e intereses en un ámbito propicio para la negociación y solución del conflicto existente; Que en base a lo expuesto, y en conformidad a lo establecido por el artículo 9 inciso d) de la Ley 757 -según texto consolidado-, se deberá aplicar sanción de multa por el equivalente a un mil doscientas (1.200) unidades fijas, ascendi endo la misma a la suma de PESOS CINCUENTA Y CUATRO MIL DOSCIENTOS CUARENTA ($54.240. - ); Que por otra parte, del análisis de los hechos surge que se imputó a la firma administradora la presunta infracción al artículo 9 inciso j) de la Ley 941, cuyo texto reza: “Artículo 9º.- Obligaciones del Administrador. En el ejercicio de sus funciones deben: (...) j. Convocar a las Asambleas Ordinarias o Extraordinarias conforme a los reglamentos de copropiedad, bajo pena de nulidad, especificando lugar, día, temario y horario de comienzo y finalización.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220913-p288-s001-e005-h3b464389,train,13 09 2022,2022,20220913.pdf,Disposición N° 299/DGROC/22: Se deja sin efecto el artículo 2° de la Disposición N° DI-2022-292-GCABA-DGROC y se aprueban los Reglamentos Técnicos de la Ley de Catastro N° 6437.,1,Juan,,,,,
20220913-p288-s001-e005-h3b464389,train,13 09 2022,2022,20220913.pdf,Artículo 2º.- Apruébense los Reglamentos Técnicos de la Ley de Catastro Nº 6437/2021 los que como Anexo I (IF-2022-32216978-GCABA-DGROC) integran la presente Disposición y cuya entrada en vigencia comenzará a partir del 01 de octubre del 2022.,1,Juan,,,,,
20220913-p048-s000-e005-h5cc77d27,train,13 09 2022,2022,20220913.pdf,"Que la Ley N ° 471, establece que el personal de la Administración Pública del Gobierno de la Ciudad Autónoma de Buenos Aires tiene, entre otros derechos, el de desarrollar una carrera administrativa que le posibilite el desarrollo personal y profesional; Que en el mar co de lo establecido en el Título II, de la precitada ley, se han llevado a cabo negociaciones colectivas, entre representantes gremiales y el Gobierno de la Ciudad, en relación al nuevo Régimen Escalafonario y de Carrera Administrativa; Que por Resolución N° 723-MMGC/14 se aprobó la reglamentación de las Jefaturas del Nuevo Régimen Escalafonario y de Carrera Administrativa, en el marco de las Actas de Negociación Colectiva de la Comisión Paritaria Central Nros. 17/13 y 10/14 instrumentadas por las Resoluciones Nros. 20 y 1464-MHGC/14, respectivamente; Que en el mismo instrumento legal, se consignaron las pautas a las que deberán ajustarse al momento de la creación de las estructuras organizativas; Que en ese contexto, por Resolución N° 270-MMGC/15, se aprobó el “Procedimiento para Designación Transitoria de Cargo de Jefatura”, contemplada en el marco de las mencionadas Actas de Negociación Colectiva; Que posteriormente, el Decreto N° 261/17, delegó en el entonces Ministro de Hacienda en forma conjunta con el Señor Vicejefe de Gobierno o los/as señores/as Ministros/as del Poder Ejecutivo o la Secretaría Legal y Técnica del Gobierno de la Ciudad Autónoma de Buenos Aires, la facultad de crear y modificar las estructuras organizativas de jefaturas; Que en ese sentido, la Resolución Firma Conjunta N° 1797/MHGC/17, modificó la estructura organizativa del Hospital de Rehabilitación Respiratoria “María Ferrer”, del Ministerio de Salud; Que en ese marco, conforme el Expediente citado en el visto, el precitado organismo propicia la designación en carácter transitorio, del agente Peralta, Osvaldo Héctor CUIL Nº 20-28778810-0, como Jefe de División Turno Sábados, Domingos y Feriados “B”, dependiente del Departamento Subjefatura de Enfermería de la Subgerencia Operativa de Enfermería, de la Subdirección Médica, del referido nosocomio; Que el titular del Ministerio de Salud tomó conocimiento de ello promoviendo formal trámite; Que a su turno, ha tomado intervención la Dirección General Desarrollo del Servicio Civil, dependiente de la Subsecretaría de Gestión de Recursos Humanos, verificando los requisitos formales en relación a la existencia del cargo de Jefatura; Que conforme lo expresado precedentemente, resulta necesario dictar el acto administrativo pertinente. Por ello, y de conformidad con las facultades conferidas por la Ley de Ministerios Nº 6292, EL MINISTRO DE HACIENDA Y FINANZAS RESUELVE: Artículo 1°.- Desígnase con carácter transitorio, al agente Peralta, Osvaldo Héctor CUIL Nº 20-28778810-0, como Jefe de División Turno Sábados, Domingos y Feriados “B”, dependiente del Departamento Subjefatura de Enfermería de la Subgerencia Operativa de Enfermería, de la Subdirección Médica del Hospital de Rehabilitación Respiratoria “María Ferrer”, del Ministerio de Salud, migra a partida 4022.8180.CET.MED.06/0103.LS.Z.24, de acuerdo con lo dispuesto en las Actas de Negociación Colectiva de la Comisión Paritaria Central Nros. 17/13 y 10/14 instrumentadas por las Resoluciones Nros. 20 y 1464-MHGC/14, respectivamente, y lo establecido en la Resolución N° 723-MMGC/14.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220913-p257-s003-e005-h08a0cc6a,train,13 09 2022,2022,20220913.pdf,"Asimismo, en forma supletoria, y con las salvedades y/o excepciones propias de las relaciones y problemáticas que se suscitan entre los administradores e integrantes de Consorcios de Propiedad Horizontal, deberá estarse a lo prescripto por el artículo 19 de la Ley Nº 757 -según texto consolidado-, conforme reza el artículo 21 de la Ley Nº 941; Que partiendo de dicha premisa, la inobservancia del deber de atender a la conservación de las partes comunes del edificio que se administra -artículo 9 inciso b) - importa un incumplimiento de las obligaciones que la normativa impone a los administradores y que resulta insoslayable para el adecuado ejercicio de la administración, lo que constituye un hecho grave que significa un perjuicio actual o potencial para los copropietarios del consorcio administrado. Lo expuesto se evidencia, en el caso concreto, en la falta de adopción de medidas tendientes a revertir los problemas de filtraciones/humedades existentes en la unidad funcional de la denunciante y en el sector cocheras, y el deterioro general presentado por el edificio involucrado, exteriorizado a través del desprendimiento de pintura en diversos sectores comunes del mismo y la ausencia de revoques; Que en cuanto al artículo 9 inciso e), el incumplimiento de la obligación impuesta por el inciso imputado, dificulta a los interesados tener certeza sobre la justificación de la personería de aquellos que acuden a la Asamblea. Así, al no encontrarse actualizados los datos de los copropietarios y sus apoderados, no resulta posible determinar si aquellos que acuden a la Asamblea se encuentran legitimados para emitir su voto; Que respecto a los extremos que establece el inciso j) del artículo 9, los mismos permiten garantizar una información completa y autónoma del contenido de la reunión, así como de los temas a tratar, su lugar y duración; por lo que su omisión dificulta a los consorcistas a acudir con la información necesaria para ejercer sus derechos, lo que afecta no solo a quien denuncia, sino al Consorcio en pleno; Que finalmente, en lo atinente a la omisión de conformar los recibos y las liquidaciones de expensas cumpliendo los recaudos legales exigidos -artículos 9 inciso l) y 10-, la misma restringe la información debida a la comunidad consorcial quien se ve perjudicada por la obstaculización que ello genera para ejercer el derecho de control y fiscalización de las finanzas del consorcio y de la gestión del administrador; Que acorde reza el artículo 16 de la Ley 941, el monto de la sanción puede fijarse entre trescientas (300) unidades fijas y veinte mil (20.000) unidades fijas conforme lo determine anualmente la Ley Tarifaria; Nº 6459.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220913-p337-s000-e005-h0856b4a6,train,13 09 2022,2022,20220913.pdf,"Que, tal como luc e en el Acta de Apertura se recibieron tres (3) ofertas de las siguientes firmas: OSTEOLIFE S.R.L., ORTOPEDIA BERNAT S.R.L., PATRICIO FERNÁNDEZ; Que, obra el Cuadro Comparativo de Precios que ordena la reglamentación y en base al cual se elabora el Dictamen de Evaluación de Ofertas, por el cual resulta preadjudicataria la firma: ORTOPEDIA BERNAT S.R.L. (reng. 1.1), basándose en el Artículo 101 y 102 de la Ley 2095 (texto consolidado por la Ley 6347), y su Decreto Reglamentario Nº 74-GCABA/21; Que, por Resol ución Nº 737/MJGGC/2010 fue cubierto el cargo de Director Operativo de Gestión Administrativa, Económica y Financiera en el Instituto de Rehabilitación Psicofísica; Que, por Decreto Nº 335/11 de fecha 22/06/2011 (B.O.C.B.A. Nº 3689) se modificó el nombre de las Direcciones Operativas pasando a denominarse Gerencias Operativas; Por ello, y en ejercicio de las competencias establecidas en la Ley 2095 (texto consolidado por la Ley 6347), su Decreto Reglamentario Nº 74-GCABA/21, en uso de las facultades conferidas, LA DIRECTORA DEL INSTITUTO DE REHABILITACIÓN PSICOFÍSICA EN SU CARÁCTER DE UNIDAD OPERATIVA DE ADQUISICIONES Y EL GERENTE OPERATIVO DE GESTIÓN ADMINISTRATIVA, ECONÓMICA Y FINANCIERA DISPONEN Artículo 1º.- Apruébase la Licitación Pública Nº 446-1200-LPU22 al amparo de lo establecido en el Artículo 31º y primera parte del Artículo 32º de la Ley 2095 (texto consolidado por la Ley 6347) y su Decreto Reglamentario Nº 74-GCABA/21 de Compras y Contrataciones de la Ciudad Autónoma de Buenos Aires por el INSTITUTO DE REHABILITACIÓN PSICOFÍSICA y adjudícase la adquisición de una prótesis para amputación miembro inferior con destino al paciente VERASTEGUI ZUBIETA Mirco D.N.I. Nº 94.292.770, a la siguiente firma: ORTOPEDIA BERNAT S.R.L. (reng.",0,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220913-p007-s004-e008-h5105812a,train,13 09 2022,2022,20220913.pdf,Disposición N° 9303/DGDCIV/22: Se aprueba la reinscripción al Registro de Profesionales para la elaboración y puesta a prueba de los Sistemas de Autoprotección de profesionales.,1,Juan,VERBO;KEYWORD,1,1,0,VERBO;KEYWORD
20220927-p393-s008-e010-ha8342bcd,train,27 09 2022,2022,20220927.pdf,"VISTO: La Constitución de la Ciudad Autónoma de Buenos Aires, la Ley N° 1.777, el Código de Habilitaciones y Verificaciones de la Ciudad Autónoma de Buenos Aires, la Resolución N° 205- GCABASECACGC/20 y la Disposición N°3500-DGOEP/16 y el Expediente Electrónico N° 2022- 22359708-GCABA-DGCCT.",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20220927-p432-s004-e010-h38ee7a27,train,27 09 2022,2022,20220927.pdf,"Artículo 5°.- Establécese que el incumplimiento de las condiciones fijadas en el artículo 3° y la comprobación de cualquier falsedad en la documentación y demás presentaciones exigidas, dará lugar a la aplicación de las sanciones previstas en la Ley N° 123. Artículo 6°.- Cúmplase con la Ley Tarifaria previo al retiro de la presente disposición. Artículo 7°.- Publíquese en el BOCBA. Notifíquese y entréguese copia de la presente disposición y del Certificado de Aptitud Ambiental correspondiente al solicitante, dejándose debida constancia de el lo en la actuación. Comuníquese a la Dirección General de Habilitaciones y Permisos dependiente de la Agencia Gubernamental de Control y a la Dirección General de Control Ambiental dependiente de la Agencia de Protección Ambiental. Cumplido, archívese.",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20220927-p413-s000-e003-h6175f899,train,27 09 2022,2022,20220927.pdf,"Que mediante la Resolución N° 205- GCABA-SECACGC/20 se aprobó el “Procedimiento para la tramitación de permisos de uso del espacio público para el emplazamiento de áreas gastronómicas”, el cual establece que los permisos para el emplazamiento de áreas gastronómicas serán otorgados por un plazo de 5 años; Que, en todos los casos, los permisos de uso en el espacio público se otorgan con carácter precario, personal e intransferible; Que, asimismo, éstos constituyen una tolerancia que la Administración Pública concede en ejercicio de su poder de policía del dominio público, llevando implícita la condición de ser en todo momento compatible con el interés público y, por consiguiente, pasible de ser otorgado o revocado en razón de oportunidad, mérito o conveniencia, sin que ello genere derecho a indemnización alguna, conf. lo dispuesto por el Capítulo 9.1 del Código de Habilitaciones y Verificaciones (Texto Consolidado por Ley Nº 6.347).",0,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
20220927-p032-s003-e009-h2b31115f,train,27 09 2022,2022,20220927.pdf,"Art. 8º.- El Poder Ejecutivo, a través de la Dirección General de Registro de Obras y Catastro dependiente de la Subsecretaría de Gestión Urbana, deberá asentar en la Documentación Catastral correspondiente, la catalogación establecida por el Artículo 6º. Art. 9º.- Incorpórase el siguiente inciso 12.9.18 del artículo 12 Zonificación de la Ley 2936, de conformidad al siguiente texto: 12.9.18 Área AE 31 Lomas de Núñez:Se asimila a Distrito APH. No se admite ningún tipo de publicidad. Art. 10.- Sustitúyese el inciso 3.1 U23 del artículo 5.7.22.",1,Juan,VERBO;KEYWORD;NORMAR,1,1,1,VERBO;KEYWORD;NORMAR
